backbone,dataset,label_budget_per_class,mean_accuracy,mean_accuracy_delta_vs_fp32_cpu,mean_best_deployment_improvement_vs_fp32_cpu,mean_latency_ms_per_example,mean_latency_reduction_vs_fp32_cpu,mean_macro_f1,mean_macro_f1_delta_vs_fp32_cpu,mean_model_size_mb,mean_model_size_reduction_vs_fp32_cpu,mean_peak_memory_mb,mean_throughput_examples_per_second,mean_throughput_gain_vs_fp32_cpu,method,n
albert-base-v2,rte,256,0.5559895833333334,0.0,53.95119482408754,1.003570235416499,0.9817993225909489,0.4876939637047451,0.0,44.58638572692871,0.0,117.10009765625,996.5855100697166,53.95119482408754,fp32_gpu,3
albert-base-v2,rte,64,0.5533854166666666,0.0026041666666666665,55.223108356783015,0.9320808804687294,0.9821654234342414,0.5505260813887299,0.0021861751517272543,44.58638572692871,0.0,119.27880859375,1073.114974091655,55.223108356783015,bf16_gpu,3
albert-base-v2,rte,64,0.51171875,-0.0390625,0.4982670125526034,40.24830566927088,0.22972662716391398,0.41361858721926353,-0.1347213190177392,22.370460510253906,0.4982670125526034,0.0,24.847807589669813,0.3021227418745227,dynamic_int8_cpu,3
albert-base-v2,rte,64,0.55078125,0.0,0.0,52.386604792187384,0.0,0.5483399062370027,0.0,44.58638572692871,0.0,0.0,19.131890270362305,0.0,fp32_cpu,3
albert-base-v2,rte,64,0.55078125,0.0,51.8192294386152,0.9918213424479442,0.98102587481052,0.5483399062370027,0.0,44.58638572692871,0.0,117.10009765625,1008.3339241242187,51.8192294386152,fp32_gpu,3
bert-base-uncased,rte,128,0.55859375,-0.0013020833333333333,39.36859028219107,1.3008061023434436,0.9751339539063383,0.5555267916844209,-0.0011867714349907226,417.7237939834595,0.0,649.30126953125,771.4260117308593,39.36859028219107,bf16_gpu,3
bert-base-uncased,rte,128,0.5078125,-0.052083333333333336,0.585641174576281,34.52238520937504,0.34009946877693686,0.3777447620558507,-0.17896880106356086,173.08754062652588,0.585641174576281,0.0,28.98827629067527,0.5169008044178401,dynamic_int8_cpu,3
bert-base-uncased,rte,128,0.5598958333333334,0.0,0.0,52.32304272109379,0.0,0.5567135631194116,0.0,417.7237939834595,0.0,0.0,19.113336894057362,0.0,fp32_cpu,3
bert-base-uncased,rte,128,0.5598958333333334,0.0,41.88872173526008,1.225334574218569,0.9765739557241616,0.5567135631194116,0.0,417.7237939834595,0.0,469.26025390625,819.481861277823,41.88872173526008,fp32_gpu,3
bert-base-uncased,rte,256,0.5846354166666666,0.0026041666666666665,37.439978918170496,1.3853064338543202,0.9736913073818904,0.5669931458553469,0.0026950947930023763,417.7237939834595,0.0,649.30126953125,728.8372270366215,37.439978918170496,bf16_gpu,3
bert-base-uncased,rte,256,0.5104166666666666,-0.07161458333333333,0.585641174576281,34.46905760520854,0.34578121764266057,0.38823307367706844,-0.17606497738527604,173.08754062652588,0.585641174576281,0.0,29.034958582331825,0.5304419547864719,dynamic_int8_cpu,3
