matrix,dataset,backbone,label_budget_per_class,validation_budget_per_class,seed,method,status,reference_method,device,inference_dtype,quantization,batch_size,requested_batch_size,max_inference_batch_size,warmup_repeats,timing_repeats,max_epochs,accuracy,macro_f1,model_size_mb,latency_ms_per_example,throughput_examples_per_second,peak_memory_mb,train_examples,validation_examples,test_examples,train_class_counts,validation_class_counts,test_class_counts,train_index_hash,validation_index_hash,test_index_hash,fine_tune_seconds,failure_reason
strengthened,rte,albert-base-v2,128,128,7,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.54296875,0.5427943398818519,44.58638572692871,0.9760472898438621,1024.5405221707747,117.10009765625,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",9f13e3ead518a95d72f5d5911fb3c6dc37db6973629aea4917bd33cef5a09aac,6d84dbb2b3672708fa26e50c64d9ba26e27c20b7c555ab734a8bd41684329cdd,217c3f70ada6b051ee5cb173158928fff948b61a57fbf0a07ffd7d768f578dbc,1.524889635999898,
strengthened,rte,albert-base-v2,128,128,7,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.54296875,0.5429617761501487,44.58638572692871,0.9369552343750698,1067.2868492665818,119.27880859375,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",9f13e3ead518a95d72f5d5911fb3c6dc37db6973629aea4917bd33cef5a09aac,6d84dbb2b3672708fa26e50c64d9ba26e27c20b7c555ab734a8bd41684329cdd,217c3f70ada6b051ee5cb173158928fff948b61a57fbf0a07ffd7d768f578dbc,1.524889635999898,
strengthened,rte,albert-base-v2,128,128,8,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.5078125,0.4967234600262123,44.58638572692871,52.769604925781266,18.950302951982824,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",c7b9735abc84db7374815b2db1437d3cb7fa58388b7fa2e7f4a630512424bd97,814950178b0d71d2e4d50cfc211a85a19602a333b68b8015905bfa24ba923d18,f4b7671ed487005ddf7ad52d5bb288b5d5a8a24650139a583e53472d967da2b6,1.524027715000102,
strengthened,rte,albert-base-v2,128,128,8,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.4765625,0.39893467900196244,22.370460510253906,39.833292251562646,25.104628401905956,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",c7b9735abc84db7374815b2db1437d3cb7fa58388b7fa2e7f4a630512424bd97,814950178b0d71d2e4d50cfc211a85a19602a333b68b8015905bfa24ba923d18,f4b7671ed487005ddf7ad52d5bb288b5d5a8a24650139a583e53472d967da2b6,1.524027715000102,
strengthened,rte,albert-base-v2,128,128,8,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.5078125,0.4967234600262123,44.58638572692871,0.9849545796875246,1015.2752427601772,117.10009765625,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",c7b9735abc84db7374815b2db1437d3cb7fa58388b7fa2e7f4a630512424bd97,814950178b0d71d2e4d50cfc211a85a19602a333b68b8015905bfa24ba923d18,f4b7671ed487005ddf7ad52d5bb288b5d5a8a24650139a583e53472d967da2b6,1.524027715000102,
strengthened,rte,albert-base-v2,128,128,8,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.515625,0.5047119765337328,44.58638572692871,0.9518963195311869,1050.5345797455172,119.27880859375,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",c7b9735abc84db7374815b2db1437d3cb7fa58388b7fa2e7f4a630512424bd97,814950178b0d71d2e4d50cfc211a85a19602a333b68b8015905bfa24ba923d18,f4b7671ed487005ddf7ad52d5bb288b5d5a8a24650139a583e53472d967da2b6,1.524027715000102,
strengthened,rte,albert-base-v2,256,256,6,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.59765625,0.5943821434614733,44.58638572692871,55.076276920312495,18.156637592749,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",5f69fbce5f58b5259365ff19430d95ff76f0b3125689a0791b3d9f250e7d4fc2,9ac186f4afe66451ff1e293fcf67214b1b496588a83c418ce7a094bfc188d48f,990e52abb705781f5bee97c2284da5016ce3a12a0aa251a097fc176f7d4fca12,3.033522357000038,
strengthened,rte,albert-base-v2,256,256,6,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.5078125,0.5026827012025902,22.370460510253906,39.11743185546861,25.564050413503825,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",5f69fbce5f58b5259365ff19430d95ff76f0b3125689a0791b3d9f250e7d4fc2,9ac186f4afe66451ff1e293fcf67214b1b496588a83c418ce7a094bfc188d48f,990e52abb705781f5bee97c2284da5016ce3a12a0aa251a097fc176f7d4fca12,3.033522357000038,
strengthened,rte,albert-base-v2,256,256,6,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.59765625,0.5943821434614733,44.58638572692871,1.0173243867185988,982.9706365592208,117.10009765625,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",5f69fbce5f58b5259365ff19430d95ff76f0b3125689a0791b3d9f250e7d4fc2,9ac186f4afe66451ff1e293fcf67214b1b496588a83c418ce7a094bfc188d48f,990e52abb705781f5bee97c2284da5016ce3a12a0aa251a097fc176f7d4fca12,3.033522357000038,
strengthened,rte,albert-base-v2,256,256,6,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.59765625,0.5937822557039638,44.58638572692871,0.9531639203125053,1049.1374869415315,119.27880859375,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",5f69fbce5f58b5259365ff19430d95ff76f0b3125689a0791b3d9f250e7d4fc2,9ac186f4afe66451ff1e293fcf67214b1b496588a83c418ce7a094bfc188d48f,990e52abb705781f5bee97c2284da5016ce3a12a0aa251a097fc176f7d4fca12,3.033522357000038,
strengthened,rte,albert-base-v2,256,256,7,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.515625,0.3904761904761905,44.58638572692871,55.11560390859387,18.143682171358293,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",5efdcb38327020b3c7a7b7a320b19807430e0e3e79004fd655976c8147288a62,d3f75bcf371ae18ff509eeeb7aa6ebfd6fc74194839e0d16133e69073e0b4852,217c3f70ada6b051ee5cb173158928fff948b61a57fbf0a07ffd7d768f578dbc,3.048977210999965,
strengthened,rte,albert-base-v2,256,256,7,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.5,0.3333333333333333,22.370460510253906,41.11011218906242,24.32491537364512,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",5efdcb38327020b3c7a7b7a320b19807430e0e3e79004fd655976c8147288a62,d3f75bcf371ae18ff509eeeb7aa6ebfd6fc74194839e0d16133e69073e0b4852,217c3f70ada6b051ee5cb173158928fff948b61a57fbf0a07ffd7d768f578dbc,3.048977210999965,
strengthened,rte,albert-base-v2,256,256,7,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.515625,0.3904761904761905,44.58638572692871,0.9880683914062159,1012.0756910124439,117.10009765625,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",5efdcb38327020b3c7a7b7a320b19807430e0e3e79004fd655976c8147288a62,d3f75bcf371ae18ff509eeeb7aa6ebfd6fc74194839e0d16133e69073e0b4852,217c3f70ada6b051ee5cb173158928fff948b61a57fbf0a07ffd7d768f578dbc,3.048977210999965,
strengthened,rte,albert-base-v2,256,256,7,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.515625,0.3904761904761905,44.58638572692871,0.9666902757810902,1034.457493835857,119.27880859375,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",5efdcb38327020b3c7a7b7a320b19807430e0e3e79004fd655976c8147288a62,d3f75bcf371ae18ff509eeeb7aa6ebfd6fc74194839e0d16133e69073e0b4852,217c3f70ada6b051ee5cb173158928fff948b61a57fbf0a07ffd7d768f578dbc,3.048977210999965,
strengthened,rte,albert-base-v2,256,256,8,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.5546875,0.4782235571765715,44.58638572692871,55.22619395234365,18.107349582390743,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",e652063079fcdbc5f87bef0d7df9a77616fc52c11f0c75a36ac3318fec151d8a,6361f2692c16691c1e0ee7f203a31b6db122cf61b5f75ce33b6f58b96cbe7175,f4b7671ed487005ddf7ad52d5bb288b5d5a8a24650139a583e53472d967da2b6,3.001918195000144,
strengthened,rte,albert-base-v2,256,256,8,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.4921875,0.36098310291858676,22.370460510253906,40.854150414843815,24.477317233273396,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",e652063079fcdbc5f87bef0d7df9a77616fc52c11f0c75a36ac3318fec151d8a,6361f2692c16691c1e0ee7f203a31b6db122cf61b5f75ce33b6f58b96cbe7175,f4b7671ed487005ddf7ad52d5bb288b5d5a8a24650139a583e53472d967da2b6,3.001918195000144,
strengthened,rte,albert-base-v2,256,256,8,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.5546875,0.4782235571765715,44.58638572692871,1.0053179281246827,994.7102026374853,117.10009765625,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",e652063079fcdbc5f87bef0d7df9a77616fc52c11f0c75a36ac3318fec151d8a,6361f2692c16691c1e0ee7f203a31b6db122cf61b5f75ce33b6f58b96cbe7175,f4b7671ed487005ddf7ad52d5bb288b5d5a8a24650139a583e53472d967da2b6,3.001918195000144,
strengthened,rte,albert-base-v2,256,256,8,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.54296875,0.46997929606625255,44.58638572692871,0.9342049703125355,1070.428901342125,119.27880859375,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",e652063079fcdbc5f87bef0d7df9a77616fc52c11f0c75a36ac3318fec151d8a,6361f2692c16691c1e0ee7f203a31b6db122cf61b5f75ce33b6f58b96cbe7175,f4b7671ed487005ddf7ad52d5bb288b5d5a8a24650139a583e53472d967da2b6,3.001918195000144,
strengthened,cola,albert-base-v2,64,64,6,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.52734375,0.45548192029813495,44.58638572692871,14.673688382031003,68.14919153009768,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",ce6fdc25b3ef6fcb1359b134951742196556eae5cc7843dee3673c8d16632dc6,eb609109b878d3114916333a8accb1b46545d62ac1b76a255318f92ec5d66c66,6a85cebcb7dfedd58bde8df74d42f872b37e310b261c49c3bbd9a8195f267a26,0.46541784600003666,
strengthened,cola,albert-base-v2,64,64,6,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.5,0.3401530406766009,22.370460510253906,9.917304642187474,100.83384912328644,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",ce6fdc25b3ef6fcb1359b134951742196556eae5cc7843dee3673c8d16632dc6,eb609109b878d3114916333a8accb1b46545d62ac1b76a255318f92ec5d66c66,6a85cebcb7dfedd58bde8df74d42f872b37e310b261c49c3bbd9a8195f267a26,0.46541784600003666,
strengthened,cola,albert-base-v2,64,64,6,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.52734375,0.45548192029813495,44.58638572692871,0.883996142187371,1131.226656177014,77.37646484375,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",ce6fdc25b3ef6fcb1359b134951742196556eae5cc7843dee3673c8d16632dc6,eb609109b878d3114916333a8accb1b46545d62ac1b76a255318f92ec5d66c66,6a85cebcb7dfedd58bde8df74d42f872b37e310b261c49c3bbd9a8195f267a26,0.46541784600003666,
strengthened,cola,albert-base-v2,64,64,6,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.52734375,0.45548192029813495,44.58638572692871,0.9686290562498812,1032.386953031921,89.52392578125,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",ce6fdc25b3ef6fcb1359b134951742196556eae5cc7843dee3673c8d16632dc6,eb609109b878d3114916333a8accb1b46545d62ac1b76a255318f92ec5d66c66,6a85cebcb7dfedd58bde8df74d42f872b37e310b261c49c3bbd9a8195f267a26,0.46541784600003666,
strengthened,cola,albert-base-v2,64,64,7,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.53515625,0.5159450226424088,44.58638572692871,13.19110465234381,75.80866245514312,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",840d45566f9c6c882b8d0a22abc0bb7fb13da494235f2197cf8ca3e5af2578ab,5c876fb286975ec814d4a16a2b2e1bef59328bcdedcb4b0b3ae9cc00e00e03d9,f3f8e7129d68bd2c442a731ee1230ebddb8865f220ea7875490b4cce97c8fac4,0.46140638899987607,
strengthened,cola,albert-base-v2,64,64,7,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.5,0.3333333333333333,22.370460510253906,8.717272264062714,114.71478344464907,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",840d45566f9c6c882b8d0a22abc0bb7fb13da494235f2197cf8ca3e5af2578ab,5c876fb286975ec814d4a16a2b2e1bef59328bcdedcb4b0b3ae9cc00e00e03d9,f3f8e7129d68bd2c442a731ee1230ebddb8865f220ea7875490b4cce97c8fac4,0.46140638899987607,
strengthened,cola,albert-base-v2,64,64,7,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.53515625,0.5159450226424088,44.58638572692871,0.8650904046874075,1155.9485512515203,75.67041015625,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",840d45566f9c6c882b8d0a22abc0bb7fb13da494235f2197cf8ca3e5af2578ab,5c876fb286975ec814d4a16a2b2e1bef59328bcdedcb4b0b3ae9cc00e00e03d9,f3f8e7129d68bd2c442a731ee1230ebddb8865f220ea7875490b4cce97c8fac4,0.46140638899987607,
strengthened,cola,albert-base-v2,64,64,7,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.53515625,0.512661771528211,44.58638572692871,0.9966431789063535,1003.3681272943944,88.19287109375,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",840d45566f9c6c882b8d0a22abc0bb7fb13da494235f2197cf8ca3e5af2578ab,5c876fb286975ec814d4a16a2b2e1bef59328bcdedcb4b0b3ae9cc00e00e03d9,f3f8e7129d68bd2c442a731ee1230ebddb8865f220ea7875490b4cce97c8fac4,0.46140638899987607,
strengthened,cola,albert-base-v2,64,64,8,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.58203125,0.5674514819903043,44.58638572692871,13.975872053125116,71.55188572124858,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",9d806faf27a6b9a9bbf8683ef13439e27cb145dcc96f4c639b7afb44317daa26,120b09efb2ba2eff0097d68cb02459a70aa576843adae5c10dfdd7c84d1b8304,84bfc3a4fd13cee304bedb9610831e290de21b5f49f7169ad49409f5c47d7e96,0.46367033199976504,
strengthened,cola,albert-base-v2,64,64,8,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.49609375,0.35113468906572354,22.370460510253906,9.750959190624897,102.55401345146173,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",9d806faf27a6b9a9bbf8683ef13439e27cb145dcc96f4c639b7afb44317daa26,120b09efb2ba2eff0097d68cb02459a70aa576843adae5c10dfdd7c84d1b8304,84bfc3a4fd13cee304bedb9610831e290de21b5f49f7169ad49409f5c47d7e96,0.46367033199976504,
strengthened,cola,albert-base-v2,64,64,8,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.58203125,0.5674514819903043,44.58638572692871,0.8898957625000037,1123.7271174217956,76.52392578125,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",9d806faf27a6b9a9bbf8683ef13439e27cb145dcc96f4c639b7afb44317daa26,120b09efb2ba2eff0097d68cb02459a70aa576843adae5c10dfdd7c84d1b8304,84bfc3a4fd13cee304bedb9610831e290de21b5f49f7169ad49409f5c47d7e96,0.46367033199976504,
strengthened,cola,albert-base-v2,64,64,8,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.578125,0.5640491958372753,44.58638572692871,0.9846426289062293,1015.5968984511976,88.85888671875,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",9d806faf27a6b9a9bbf8683ef13439e27cb145dcc96f4c639b7afb44317daa26,120b09efb2ba2eff0097d68cb02459a70aa576843adae5c10dfdd7c84d1b8304,84bfc3a4fd13cee304bedb9610831e290de21b5f49f7169ad49409f5c47d7e96,0.46367033199976504,
strengthened,cola,albert-base-v2,128,128,6,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.59765625,0.5937822557039638,44.58638572692871,14.672091514062657,68.1566086908289,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",600531de6afc46dad80406a5ee3563ea57457663e6d5b806f89a8ed0378ff571,b4ca65a6d78519acb3e819d3c722a63ccb9d494e88eca6182ff6701a37459419,6a85cebcb7dfedd58bde8df74d42f872b37e310b261c49c3bbd9a8195f267a26,0.9318730239997421,
strengthened,cola,albert-base-v2,128,128,6,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.51171875,0.4758137172997854,22.370460510253906,9.780235891406264,102.24702257730654,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",600531de6afc46dad80406a5ee3563ea57457663e6d5b806f89a8ed0378ff571,b4ca65a6d78519acb3e819d3c722a63ccb9d494e88eca6182ff6701a37459419,6a85cebcb7dfedd58bde8df74d42f872b37e310b261c49c3bbd9a8195f267a26,0.9318730239997421,
strengthened,cola,albert-base-v2,128,128,6,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.59765625,0.5937822557039638,44.58638572692871,0.9062869328126055,1103.4033083722852,77.37646484375,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",600531de6afc46dad80406a5ee3563ea57457663e6d5b806f89a8ed0378ff571,b4ca65a6d78519acb3e819d3c722a63ccb9d494e88eca6182ff6701a37459419,6a85cebcb7dfedd58bde8df74d42f872b37e310b261c49c3bbd9a8195f267a26,0.9318730239997421,
strengthened,cola,albert-base-v2,128,128,6,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.59375,0.5901477832512315,44.58638572692871,0.9953042617187435,1004.7178922685889,89.52392578125,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",600531de6afc46dad80406a5ee3563ea57457663e6d5b806f89a8ed0378ff571,b4ca65a6d78519acb3e819d3c722a63ccb9d494e88eca6182ff6701a37459419,6a85cebcb7dfedd58bde8df74d42f872b37e310b261c49c3bbd9a8195f267a26,0.9318730239997421,
strengthened,cola,albert-base-v2,128,128,7,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.5,0.3333333333333333,44.58638572692871,13.231240919531118,75.57870090052276,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",4c0d32a99c065b5604f52528469e9c4cfdf2b7a4beba6fe8f393582195570ef6,b1b1802ecf6924e051eb78dc2608297bf082ba09de5cdd55adf8f7a53d1ed78a,f3f8e7129d68bd2c442a731ee1230ebddb8865f220ea7875490b4cce97c8fac4,0.9118913970000904,
strengthened,cola,albert-base-v2,128,128,7,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.51171875,0.39866578972094335,22.370460510253906,8.976315442187754,111.40428457985148,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",4c0d32a99c065b5604f52528469e9c4cfdf2b7a4beba6fe8f393582195570ef6,b1b1802ecf6924e051eb78dc2608297bf082ba09de5cdd55adf8f7a53d1ed78a,f3f8e7129d68bd2c442a731ee1230ebddb8865f220ea7875490b4cce97c8fac4,0.9118913970000904,
strengthened,cola,albert-base-v2,128,128,7,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.5,0.3333333333333333,44.58638572692871,0.8442293171874837,1184.5122878834154,75.67041015625,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",4c0d32a99c065b5604f52528469e9c4cfdf2b7a4beba6fe8f393582195570ef6,b1b1802ecf6924e051eb78dc2608297bf082ba09de5cdd55adf8f7a53d1ed78a,f3f8e7129d68bd2c442a731ee1230ebddb8865f220ea7875490b4cce97c8fac4,0.9118913970000904,
strengthened,cola,albert-base-v2,128,128,7,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.5,0.3333333333333333,44.58638572692871,0.9752080664064522,1025.4221990645583,88.19287109375,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",4c0d32a99c065b5604f52528469e9c4cfdf2b7a4beba6fe8f393582195570ef6,b1b1802ecf6924e051eb78dc2608297bf082ba09de5cdd55adf8f7a53d1ed78a,f3f8e7129d68bd2c442a731ee1230ebddb8865f220ea7875490b4cce97c8fac4,0.9118913970000904,
strengthened,cola,albert-base-v2,128,128,8,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.65234375,0.6391225152451097,44.58638572692871,13.763178841406187,72.65763320545719,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",bf29fc945f81ebc94edbd5526a0b7c2f2b8b760c175fe60cd83b9d6ef6cd007a,e2f26c3a8805d0666d7c1f2195774041f364f8f93689efcc09c159eae0041c9b,84bfc3a4fd13cee304bedb9610831e290de21b5f49f7169ad49409f5c47d7e96,0.9163609719998931,
strengthened,cola,albert-base-v2,128,128,8,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.5,0.3401530406766009,22.370460510253906,9.867102609374712,101.34687350366686,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",bf29fc945f81ebc94edbd5526a0b7c2f2b8b760c175fe60cd83b9d6ef6cd007a,e2f26c3a8805d0666d7c1f2195774041f364f8f93689efcc09c159eae0041c9b,84bfc3a4fd13cee304bedb9610831e290de21b5f49f7169ad49409f5c47d7e96,0.9163609719998931,
strengthened,cola,albert-base-v2,128,128,8,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.65234375,0.6391225152451097,44.58638572692871,0.8925475679689043,1120.3884654300455,76.52392578125,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",bf29fc945f81ebc94edbd5526a0b7c2f2b8b760c175fe60cd83b9d6ef6cd007a,e2f26c3a8805d0666d7c1f2195774041f364f8f93689efcc09c159eae0041c9b,84bfc3a4fd13cee304bedb9610831e290de21b5f49f7169ad49409f5c47d7e96,0.9163609719998931,
strengthened,cola,albert-base-v2,128,128,8,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.640625,0.6251591545709193,44.58638572692871,1.0242692289061495,976.3058107954025,88.85888671875,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",bf29fc945f81ebc94edbd5526a0b7c2f2b8b760c175fe60cd83b9d6ef6cd007a,e2f26c3a8805d0666d7c1f2195774041f364f8f93689efcc09c159eae0041c9b,84bfc3a4fd13cee304bedb9610831e290de21b5f49f7169ad49409f5c47d7e96,0.9163609719998931,
strengthened,cola,albert-base-v2,256,256,6,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.5625,0.5592449117628974,44.58638572692871,14.91580834609394,67.04296386738396,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",66a83ae744fe8d98b321e4ef3d498de58303eac3fbe9dc10c30e04d5fbaba311,3826eb2adcd7f86a5883bbb6d42ae0e12dc150d50d685b07f7c17c777e6aac15,6a85cebcb7dfedd58bde8df74d42f872b37e310b261c49c3bbd9a8195f267a26,1.8734314550001727,
strengthened,cola,albert-base-v2,256,256,6,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.5,0.3333333333333333,22.370460510253906,10.33010480312484,96.80443897311687,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",66a83ae744fe8d98b321e4ef3d498de58303eac3fbe9dc10c30e04d5fbaba311,3826eb2adcd7f86a5883bbb6d42ae0e12dc150d50d685b07f7c17c777e6aac15,6a85cebcb7dfedd58bde8df74d42f872b37e310b261c49c3bbd9a8195f267a26,1.8734314550001727,
strengthened,cola,albert-base-v2,256,256,6,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.5625,0.5592449117628974,44.58638572692871,0.921548179687548,1085.130459851867,77.37646484375,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",66a83ae744fe8d98b321e4ef3d498de58303eac3fbe9dc10c30e04d5fbaba311,3826eb2adcd7f86a5883bbb6d42ae0e12dc150d50d685b07f7c17c777e6aac15,6a85cebcb7dfedd58bde8df74d42f872b37e310b261c49c3bbd9a8195f267a26,1.8734314550001727,
